label,img1,img2,text
VIFusion/MSRS/DiS-IF_MSRS_train/01467D.png,VIFusion/MSRS/vi/01467D.png,VIFusion/MSRS/ir/01467D.png,VIFusion/MSRS/content_detail/01467D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00366D.png,VIFusion/MSRS/vi/00366D.png,VIFusion/MSRS/ir/00366D.png,VIFusion/MSRS/content_detail/00366D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01349N.png,VIFusion/MSRS/vi/01349N.png,VIFusion/MSRS/ir/01349N.png,VIFusion/MSRS/content_detail/01349N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01232N.png,VIFusion/MSRS/vi/01232N.png,VIFusion/MSRS/ir/01232N.png,VIFusion/MSRS/content_detail/01232N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01398D.png,VIFusion/MSRS/vi/01398D.png,VIFusion/MSRS/ir/01398D.png,VIFusion/MSRS/content_detail/01398D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00970N.png,VIFusion/MSRS/vi/00970N.png,VIFusion/MSRS/ir/00970N.png,VIFusion/MSRS/content_detail/00970N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00857N.png,VIFusion/MSRS/vi/00857N.png,VIFusion/MSRS/ir/00857N.png,VIFusion/MSRS/content_detail/00857N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00053N.png,VIFusion/MSRS/vi/00053N.png,VIFusion/MSRS/ir/00053N.png,VIFusion/MSRS/content_detail/00053N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01092N.png,VIFusion/MSRS/vi/01092N.png,VIFusion/MSRS/ir/01092N.png,VIFusion/MSRS/content_detail/01092N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00588D.png,VIFusion/MSRS/vi/00588D.png,VIFusion/MSRS/ir/00588D.png,VIFusion/MSRS/content_detail/00588D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01361N.png,VIFusion/MSRS/vi/01361N.png,VIFusion/MSRS/ir/01361N.png,VIFusion/MSRS/content_detail/01361N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00624D.png,VIFusion/MSRS/vi/00624D.png,VIFusion/MSRS/ir/00624D.png,VIFusion/MSRS/content_detail/00624D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00579D.png,VIFusion/MSRS/vi/00579D.png,VIFusion/MSRS/ir/00579D.png,VIFusion/MSRS/content_detail/00579D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00316D.png,VIFusion/MSRS/vi/00316D.png,VIFusion/MSRS/ir/00316D.png,VIFusion/MSRS/content_detail/00316D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00097D.png,VIFusion/MSRS/vi/00097D.png,VIFusion/MSRS/ir/00097D.png,VIFusion/MSRS/content_detail/00097D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00044N.png,VIFusion/MSRS/vi/00044N.png,VIFusion/MSRS/ir/00044N.png,VIFusion/MSRS/content_detail/00044N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00833N.png,VIFusion/MSRS/vi/00833N.png,VIFusion/MSRS/ir/00833N.png,VIFusion/MSRS/content_detail/00833N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00335D.png,VIFusion/MSRS/vi/00335D.png,VIFusion/MSRS/ir/00335D.png,VIFusion/MSRS/content_detail/00335D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00641D.png,VIFusion/MSRS/vi/00641D.png,VIFusion/MSRS/ir/00641D.png,VIFusion/MSRS/content_detail/00641D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00568D.png,VIFusion/MSRS/vi/00568D.png,VIFusion/MSRS/ir/00568D.png,VIFusion/MSRS/content_detail/00568D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01484D.png,VIFusion/MSRS/vi/01484D.png,VIFusion/MSRS/ir/01484D.png,VIFusion/MSRS/content_detail/01484D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01231N.png,VIFusion/MSRS/vi/01231N.png,VIFusion/MSRS/ir/01231N.png,VIFusion/MSRS/content_detail/01231N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00381D.png,VIFusion/MSRS/vi/00381D.png,VIFusion/MSRS/ir/00381D.png,VIFusion/MSRS/content_detail/00381D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01268N.png,VIFusion/MSRS/vi/01268N.png,VIFusion/MSRS/ir/01268N.png,VIFusion/MSRS/content_detail/01268N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01473D.png,VIFusion/MSRS/vi/01473D.png,VIFusion/MSRS/ir/01473D.png,VIFusion/MSRS/content_detail/01473D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01536D.png,VIFusion/MSRS/vi/01536D.png,VIFusion/MSRS/ir/01536D.png,VIFusion/MSRS/content_detail/01536D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01099N.png,VIFusion/MSRS/vi/01099N.png,VIFusion/MSRS/ir/01099N.png,VIFusion/MSRS/content_detail/01099N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01119N.png,VIFusion/MSRS/vi/01119N.png,VIFusion/MSRS/ir/01119N.png,VIFusion/MSRS/content_detail/01119N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00449D.png,VIFusion/MSRS/vi/00449D.png,VIFusion/MSRS/ir/00449D.png,VIFusion/MSRS/content_detail/00449D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01313N.png,VIFusion/MSRS/vi/01313N.png,VIFusion/MSRS/ir/01313N.png,VIFusion/MSRS/content_detail/01313N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00125D.png,VIFusion/MSRS/vi/00125D.png,VIFusion/MSRS/ir/00125D.png,VIFusion/MSRS/content_detail/00125D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00377D.png,VIFusion/MSRS/vi/00377D.png,VIFusion/MSRS/ir/00377D.png,VIFusion/MSRS/content_detail/00377D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00612D.png,VIFusion/MSRS/vi/00612D.png,VIFusion/MSRS/ir/00612D.png,VIFusion/MSRS/content_detail/00612D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01497D.png,VIFusion/MSRS/vi/01497D.png,VIFusion/MSRS/ir/01497D.png,VIFusion/MSRS/content_detail/01497D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00034N.png,VIFusion/MSRS/vi/00034N.png,VIFusion/MSRS/ir/00034N.png,VIFusion/MSRS/content_detail/00034N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01105N.png,VIFusion/MSRS/vi/01105N.png,VIFusion/MSRS/ir/01105N.png,VIFusion/MSRS/content_detail/01105N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01345N.png,VIFusion/MSRS/vi/01345N.png,VIFusion/MSRS/ir/01345N.png,VIFusion/MSRS/content_detail/01345N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01590D.png,VIFusion/MSRS/vi/01590D.png,VIFusion/MSRS/ir/01590D.png,VIFusion/MSRS/content_detail/01590D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00517D.png,VIFusion/MSRS/vi/00517D.png,VIFusion/MSRS/ir/00517D.png,VIFusion/MSRS/content_detail/00517D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01101N.png,VIFusion/MSRS/vi/01101N.png,VIFusion/MSRS/ir/01101N.png,VIFusion/MSRS/content_detail/01101N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01128N.png,VIFusion/MSRS/vi/01128N.png,VIFusion/MSRS/ir/01128N.png,VIFusion/MSRS/content_detail/01128N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01185N.png,VIFusion/MSRS/vi/01185N.png,VIFusion/MSRS/ir/01185N.png,VIFusion/MSRS/content_detail/01185N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00005N.png,VIFusion/MSRS/vi/00005N.png,VIFusion/MSRS/ir/00005N.png,VIFusion/MSRS/content_detail/00005N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00716N.png,VIFusion/MSRS/vi/00716N.png,VIFusion/MSRS/ir/00716N.png,VIFusion/MSRS/content_detail/00716N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00859N.png,VIFusion/MSRS/vi/00859N.png,VIFusion/MSRS/ir/00859N.png,VIFusion/MSRS/content_detail/00859N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00732N.png,VIFusion/MSRS/vi/00732N.png,VIFusion/MSRS/ir/00732N.png,VIFusion/MSRS/content_detail/00732N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00888N.png,VIFusion/MSRS/vi/00888N.png,VIFusion/MSRS/ir/00888N.png,VIFusion/MSRS/content_detail/00888N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01095N.png,VIFusion/MSRS/vi/01095N.png,VIFusion/MSRS/ir/01095N.png,VIFusion/MSRS/content_detail/01095N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00447D.png,VIFusion/MSRS/vi/00447D.png,VIFusion/MSRS/ir/00447D.png,VIFusion/MSRS/content_detail/00447D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00756N.png,VIFusion/MSRS/vi/00756N.png,VIFusion/MSRS/ir/00756N.png,VIFusion/MSRS/content_detail/00756N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01145N.png,VIFusion/MSRS/vi/01145N.png,VIFusion/MSRS/ir/01145N.png,VIFusion/MSRS/content_detail/01145N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00896N.png,VIFusion/MSRS/vi/00896N.png,VIFusion/MSRS/ir/00896N.png,VIFusion/MSRS/content_detail/00896N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00207D.png,VIFusion/MSRS/vi/00207D.png,VIFusion/MSRS/ir/00207D.png,VIFusion/MSRS/content_detail/00207D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00522D.png,VIFusion/MSRS/vi/00522D.png,VIFusion/MSRS/ir/00522D.png,VIFusion/MSRS/content_detail/00522D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00212D.png,VIFusion/MSRS/vi/00212D.png,VIFusion/MSRS/ir/00212D.png,VIFusion/MSRS/content_detail/00212D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01156N.png,VIFusion/MSRS/vi/01156N.png,VIFusion/MSRS/ir/01156N.png,VIFusion/MSRS/content_detail/01156N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00132D.png,VIFusion/MSRS/vi/00132D.png,VIFusion/MSRS/ir/00132D.png,VIFusion/MSRS/content_detail/00132D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01244N.png,VIFusion/MSRS/vi/01244N.png,VIFusion/MSRS/ir/01244N.png,VIFusion/MSRS/content_detail/01244N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00264D.png,VIFusion/MSRS/vi/00264D.png,VIFusion/MSRS/ir/00264D.png,VIFusion/MSRS/content_detail/00264D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00057D.png,VIFusion/MSRS/vi/00057D.png,VIFusion/MSRS/ir/00057D.png,VIFusion/MSRS/content_detail/00057D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01588D.png,VIFusion/MSRS/vi/01588D.png,VIFusion/MSRS/ir/01588D.png,VIFusion/MSRS/content_detail/01588D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01480D.png,VIFusion/MSRS/vi/01480D.png,VIFusion/MSRS/ir/01480D.png,VIFusion/MSRS/content_detail/01480D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00821N.png,VIFusion/MSRS/vi/00821N.png,VIFusion/MSRS/ir/00821N.png,VIFusion/MSRS/content_detail/00821N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00768N.png,VIFusion/MSRS/vi/00768N.png,VIFusion/MSRS/ir/00768N.png,VIFusion/MSRS/content_detail/00768N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00891N.png,VIFusion/MSRS/vi/00891N.png,VIFusion/MSRS/ir/00891N.png,VIFusion/MSRS/content_detail/00891N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00463D.png,VIFusion/MSRS/vi/00463D.png,VIFusion/MSRS/ir/00463D.png,VIFusion/MSRS/content_detail/00463D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00411D.png,VIFusion/MSRS/vi/00411D.png,VIFusion/MSRS/ir/00411D.png,VIFusion/MSRS/content_detail/00411D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01157N.png,VIFusion/MSRS/vi/01157N.png,VIFusion/MSRS/ir/01157N.png,VIFusion/MSRS/content_detail/01157N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00193D.png,VIFusion/MSRS/vi/00193D.png,VIFusion/MSRS/ir/00193D.png,VIFusion/MSRS/content_detail/00193D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00306D.png,VIFusion/MSRS/vi/00306D.png,VIFusion/MSRS/ir/00306D.png,VIFusion/MSRS/content_detail/00306D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01285N.png,VIFusion/MSRS/vi/01285N.png,VIFusion/MSRS/ir/01285N.png,VIFusion/MSRS/content_detail/01285N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00892N.png,VIFusion/MSRS/vi/00892N.png,VIFusion/MSRS/ir/00892N.png,VIFusion/MSRS/content_detail/00892N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00334D.png,VIFusion/MSRS/vi/00334D.png,VIFusion/MSRS/ir/00334D.png,VIFusion/MSRS/content_detail/00334D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01169N.png,VIFusion/MSRS/vi/01169N.png,VIFusion/MSRS/ir/01169N.png,VIFusion/MSRS/content_detail/01169N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01565D.png,VIFusion/MSRS/vi/01565D.png,VIFusion/MSRS/ir/01565D.png,VIFusion/MSRS/content_detail/01565D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01215N.png,VIFusion/MSRS/vi/01215N.png,VIFusion/MSRS/ir/01215N.png,VIFusion/MSRS/content_detail/01215N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01006N.png,VIFusion/MSRS/vi/01006N.png,VIFusion/MSRS/ir/01006N.png,VIFusion/MSRS/content_detail/01006N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00286D.png,VIFusion/MSRS/vi/00286D.png,VIFusion/MSRS/ir/00286D.png,VIFusion/MSRS/content_detail/00286D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00502D.png,VIFusion/MSRS/vi/00502D.png,VIFusion/MSRS/ir/00502D.png,VIFusion/MSRS/content_detail/00502D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01485D.png,VIFusion/MSRS/vi/01485D.png,VIFusion/MSRS/ir/01485D.png,VIFusion/MSRS/content_detail/01485D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00777N.png,VIFusion/MSRS/vi/00777N.png,VIFusion/MSRS/ir/00777N.png,VIFusion/MSRS/content_detail/00777N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01183N.png,VIFusion/MSRS/vi/01183N.png,VIFusion/MSRS/ir/01183N.png,VIFusion/MSRS/content_detail/01183N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01203N.png,VIFusion/MSRS/vi/01203N.png,VIFusion/MSRS/ir/01203N.png,VIFusion/MSRS/content_detail/01203N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01097N.png,VIFusion/MSRS/vi/01097N.png,VIFusion/MSRS/ir/01097N.png,VIFusion/MSRS/content_detail/01097N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01507D.png,VIFusion/MSRS/vi/01507D.png,VIFusion/MSRS/ir/01507D.png,VIFusion/MSRS/content_detail/01507D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01300N.png,VIFusion/MSRS/vi/01300N.png,VIFusion/MSRS/ir/01300N.png,VIFusion/MSRS/content_detail/01300N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01191N.png,VIFusion/MSRS/vi/01191N.png,VIFusion/MSRS/ir/01191N.png,VIFusion/MSRS/content_detail/01191N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01040N.png,VIFusion/MSRS/vi/01040N.png,VIFusion/MSRS/ir/01040N.png,VIFusion/MSRS/content_detail/01040N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00450D.png,VIFusion/MSRS/vi/00450D.png,VIFusion/MSRS/ir/00450D.png,VIFusion/MSRS/content_detail/00450D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00881N.png,VIFusion/MSRS/vi/00881N.png,VIFusion/MSRS/ir/00881N.png,VIFusion/MSRS/content_detail/00881N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01273N.png,VIFusion/MSRS/vi/01273N.png,VIFusion/MSRS/ir/01273N.png,VIFusion/MSRS/content_detail/01273N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00709N.png,VIFusion/MSRS/vi/00709N.png,VIFusion/MSRS/ir/00709N.png,VIFusion/MSRS/content_detail/00709N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00176D.png,VIFusion/MSRS/vi/00176D.png,VIFusion/MSRS/ir/00176D.png,VIFusion/MSRS/content_detail/00176D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00013N.png,VIFusion/MSRS/vi/00013N.png,VIFusion/MSRS/ir/00013N.png,VIFusion/MSRS/content_detail/00013N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00288D.png,VIFusion/MSRS/vi/00288D.png,VIFusion/MSRS/ir/00288D.png,VIFusion/MSRS/content_detail/00288D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00728N.png,VIFusion/MSRS/vi/00728N.png,VIFusion/MSRS/ir/00728N.png,VIFusion/MSRS/content_detail/00728N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00912N.png,VIFusion/MSRS/vi/00912N.png,VIFusion/MSRS/ir/00912N.png,VIFusion/MSRS/content_detail/00912N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00585D.png,VIFusion/MSRS/vi/00585D.png,VIFusion/MSRS/ir/00585D.png,VIFusion/MSRS/content_detail/00585D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01334N.png,VIFusion/MSRS/vi/01334N.png,VIFusion/MSRS/ir/01334N.png,VIFusion/MSRS/content_detail/01334N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00142D.png,VIFusion/MSRS/vi/00142D.png,VIFusion/MSRS/ir/00142D.png,VIFusion/MSRS/content_detail/00142D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01088N.png,VIFusion/MSRS/vi/01088N.png,VIFusion/MSRS/ir/01088N.png,VIFusion/MSRS/content_detail/01088N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00042N.png,VIFusion/MSRS/vi/00042N.png,VIFusion/MSRS/ir/00042N.png,VIFusion/MSRS/content_detail/00042N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01240N.png,VIFusion/MSRS/vi/01240N.png,VIFusion/MSRS/ir/01240N.png,VIFusion/MSRS/content_detail/01240N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01347N.png,VIFusion/MSRS/vi/01347N.png,VIFusion/MSRS/ir/01347N.png,VIFusion/MSRS/content_detail/01347N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00363D.png,VIFusion/MSRS/vi/00363D.png,VIFusion/MSRS/ir/00363D.png,VIFusion/MSRS/content_detail/00363D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00633D.png,VIFusion/MSRS/vi/00633D.png,VIFusion/MSRS/ir/00633D.png,VIFusion/MSRS/content_detail/00633D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00113D.png,VIFusion/MSRS/vi/00113D.png,VIFusion/MSRS/ir/00113D.png,VIFusion/MSRS/content_detail/00113D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01564D.png,VIFusion/MSRS/vi/01564D.png,VIFusion/MSRS/ir/01564D.png,VIFusion/MSRS/content_detail/01564D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01154N.png,VIFusion/MSRS/vi/01154N.png,VIFusion/MSRS/ir/01154N.png,VIFusion/MSRS/content_detail/01154N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00195D.png,VIFusion/MSRS/vi/00195D.png,VIFusion/MSRS/ir/00195D.png,VIFusion/MSRS/content_detail/00195D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01322N.png,VIFusion/MSRS/vi/01322N.png,VIFusion/MSRS/ir/01322N.png,VIFusion/MSRS/content_detail/01322N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00269D.png,VIFusion/MSRS/vi/00269D.png,VIFusion/MSRS/ir/00269D.png,VIFusion/MSRS/content_detail/00269D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01351N.png,VIFusion/MSRS/vi/01351N.png,VIFusion/MSRS/ir/01351N.png,VIFusion/MSRS/content_detail/01351N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00797N.png,VIFusion/MSRS/vi/00797N.png,VIFusion/MSRS/ir/00797N.png,VIFusion/MSRS/content_detail/00797N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00272D.png,VIFusion/MSRS/vi/00272D.png,VIFusion/MSRS/ir/00272D.png,VIFusion/MSRS/content_detail/00272D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00712N.png,VIFusion/MSRS/vi/00712N.png,VIFusion/MSRS/ir/00712N.png,VIFusion/MSRS/content_detail/00712N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00545D.png,VIFusion/MSRS/vi/00545D.png,VIFusion/MSRS/ir/00545D.png,VIFusion/MSRS/content_detail/00545D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00529D.png,VIFusion/MSRS/vi/00529D.png,VIFusion/MSRS/ir/00529D.png,VIFusion/MSRS/content_detail/00529D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01342N.png,VIFusion/MSRS/vi/01342N.png,VIFusion/MSRS/ir/01342N.png,VIFusion/MSRS/content_detail/01342N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00904N.png,VIFusion/MSRS/vi/00904N.png,VIFusion/MSRS/ir/00904N.png,VIFusion/MSRS/content_detail/00904N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01408D.png,VIFusion/MSRS/vi/01408D.png,VIFusion/MSRS/ir/01408D.png,VIFusion/MSRS/content_detail/01408D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00503D.png,VIFusion/MSRS/vi/00503D.png,VIFusion/MSRS/ir/00503D.png,VIFusion/MSRS/content_detail/00503D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00126D.png,VIFusion/MSRS/vi/00126D.png,VIFusion/MSRS/ir/00126D.png,VIFusion/MSRS/content_detail/00126D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00804N.png,VIFusion/MSRS/vi/00804N.png,VIFusion/MSRS/ir/00804N.png,VIFusion/MSRS/content_detail/00804N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00403D.png,VIFusion/MSRS/vi/00403D.png,VIFusion/MSRS/ir/00403D.png,VIFusion/MSRS/content_detail/00403D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01042N.png,VIFusion/MSRS/vi/01042N.png,VIFusion/MSRS/ir/01042N.png,VIFusion/MSRS/content_detail/01042N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00971N.png,VIFusion/MSRS/vi/00971N.png,VIFusion/MSRS/ir/00971N.png,VIFusion/MSRS/content_detail/00971N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00031N.png,VIFusion/MSRS/vi/00031N.png,VIFusion/MSRS/ir/00031N.png,VIFusion/MSRS/content_detail/00031N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01211N.png,VIFusion/MSRS/vi/01211N.png,VIFusion/MSRS/ir/01211N.png,VIFusion/MSRS/content_detail/01211N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00360D.png,VIFusion/MSRS/vi/00360D.png,VIFusion/MSRS/ir/00360D.png,VIFusion/MSRS/content_detail/00360D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00263D.png,VIFusion/MSRS/vi/00263D.png,VIFusion/MSRS/ir/00263D.png,VIFusion/MSRS/content_detail/00263D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00556D.png,VIFusion/MSRS/vi/00556D.png,VIFusion/MSRS/ir/00556D.png,VIFusion/MSRS/content_detail/00556D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01060N.png,VIFusion/MSRS/vi/01060N.png,VIFusion/MSRS/ir/01060N.png,VIFusion/MSRS/content_detail/01060N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00909N.png,VIFusion/MSRS/vi/00909N.png,VIFusion/MSRS/ir/00909N.png,VIFusion/MSRS/content_detail/00909N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00410D.png,VIFusion/MSRS/vi/00410D.png,VIFusion/MSRS/ir/00410D.png,VIFusion/MSRS/content_detail/00410D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00370D.png,VIFusion/MSRS/vi/00370D.png,VIFusion/MSRS/ir/00370D.png,VIFusion/MSRS/content_detail/00370D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00625D.png,VIFusion/MSRS/vi/00625D.png,VIFusion/MSRS/ir/00625D.png,VIFusion/MSRS/content_detail/00625D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00982N.png,VIFusion/MSRS/vi/00982N.png,VIFusion/MSRS/ir/00982N.png,VIFusion/MSRS/content_detail/00982N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01326N.png,VIFusion/MSRS/vi/01326N.png,VIFusion/MSRS/ir/01326N.png,VIFusion/MSRS/content_detail/01326N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00648D.png,VIFusion/MSRS/vi/00648D.png,VIFusion/MSRS/ir/00648D.png,VIFusion/MSRS/content_detail/00648D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01019N.png,VIFusion/MSRS/vi/01019N.png,VIFusion/MSRS/ir/01019N.png,VIFusion/MSRS/content_detail/01019N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00393D.png,VIFusion/MSRS/vi/00393D.png,VIFusion/MSRS/ir/00393D.png,VIFusion/MSRS/content_detail/00393D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00295D.png,VIFusion/MSRS/vi/00295D.png,VIFusion/MSRS/ir/00295D.png,VIFusion/MSRS/content_detail/00295D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00755N.png,VIFusion/MSRS/vi/00755N.png,VIFusion/MSRS/ir/00755N.png,VIFusion/MSRS/content_detail/00755N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01291N.png,VIFusion/MSRS/vi/01291N.png,VIFusion/MSRS/ir/01291N.png,VIFusion/MSRS/content_detail/01291N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01451D.png,VIFusion/MSRS/vi/01451D.png,VIFusion/MSRS/ir/01451D.png,VIFusion/MSRS/content_detail/01451D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00986N.png,VIFusion/MSRS/vi/00986N.png,VIFusion/MSRS/ir/00986N.png,VIFusion/MSRS/content_detail/00986N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01251N.png,VIFusion/MSRS/vi/01251N.png,VIFusion/MSRS/ir/01251N.png,VIFusion/MSRS/content_detail/01251N.txt
