label,img1,img2,pt
VIFusion/MSRS/PSFusion_MSRS_train/01361N.png,VIFusion/MSRS/vi/01361N.png,VIFusion/MSRS/ir/01361N.png,VIFusion/MSRS/latents/01361N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00624D.png,VIFusion/MSRS/vi/00624D.png,VIFusion/MSRS/ir/00624D.png,VIFusion/MSRS/latents/00624D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00579D.png,VIFusion/MSRS/vi/00579D.png,VIFusion/MSRS/ir/00579D.png,VIFusion/MSRS/latents/00579D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00316D.png,VIFusion/MSRS/vi/00316D.png,VIFusion/MSRS/ir/00316D.png,VIFusion/MSRS/latents/00316D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00097D.png,VIFusion/MSRS/vi/00097D.png,VIFusion/MSRS/ir/00097D.png,VIFusion/MSRS/latents/00097D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00044N.png,VIFusion/MSRS/vi/00044N.png,VIFusion/MSRS/ir/00044N.png,VIFusion/MSRS/latents/00044N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00833N.png,VIFusion/MSRS/vi/00833N.png,VIFusion/MSRS/ir/00833N.png,VIFusion/MSRS/latents/00833N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00335D.png,VIFusion/MSRS/vi/00335D.png,VIFusion/MSRS/ir/00335D.png,VIFusion/MSRS/latents/00335D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00641D.png,VIFusion/MSRS/vi/00641D.png,VIFusion/MSRS/ir/00641D.png,VIFusion/MSRS/latents/00641D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00568D.png,VIFusion/MSRS/vi/00568D.png,VIFusion/MSRS/ir/00568D.png,VIFusion/MSRS/latents/00568D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01484D.png,VIFusion/MSRS/vi/01484D.png,VIFusion/MSRS/ir/01484D.png,VIFusion/MSRS/latents/01484D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01231N.png,VIFusion/MSRS/vi/01231N.png,VIFusion/MSRS/ir/01231N.png,VIFusion/MSRS/latents/01231N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00381D.png,VIFusion/MSRS/vi/00381D.png,VIFusion/MSRS/ir/00381D.png,VIFusion/MSRS/latents/00381D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01268N.png,VIFusion/MSRS/vi/01268N.png,VIFusion/MSRS/ir/01268N.png,VIFusion/MSRS/latents/01268N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01473D.png,VIFusion/MSRS/vi/01473D.png,VIFusion/MSRS/ir/01473D.png,VIFusion/MSRS/latents/01473D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01536D.png,VIFusion/MSRS/vi/01536D.png,VIFusion/MSRS/ir/01536D.png,VIFusion/MSRS/latents/01536D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01099N.png,VIFusion/MSRS/vi/01099N.png,VIFusion/MSRS/ir/01099N.png,VIFusion/MSRS/latents/01099N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01119N.png,VIFusion/MSRS/vi/01119N.png,VIFusion/MSRS/ir/01119N.png,VIFusion/MSRS/latents/01119N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00449D.png,VIFusion/MSRS/vi/00449D.png,VIFusion/MSRS/ir/00449D.png,VIFusion/MSRS/latents/00449D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01313N.png,VIFusion/MSRS/vi/01313N.png,VIFusion/MSRS/ir/01313N.png,VIFusion/MSRS/latents/01313N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00125D.png,VIFusion/MSRS/vi/00125D.png,VIFusion/MSRS/ir/00125D.png,VIFusion/MSRS/latents/00125D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00377D.png,VIFusion/MSRS/vi/00377D.png,VIFusion/MSRS/ir/00377D.png,VIFusion/MSRS/latents/00377D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00612D.png,VIFusion/MSRS/vi/00612D.png,VIFusion/MSRS/ir/00612D.png,VIFusion/MSRS/latents/00612D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01497D.png,VIFusion/MSRS/vi/01497D.png,VIFusion/MSRS/ir/01497D.png,VIFusion/MSRS/latents/01497D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00034N.png,VIFusion/MSRS/vi/00034N.png,VIFusion/MSRS/ir/00034N.png,VIFusion/MSRS/latents/00034N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01105N.png,VIFusion/MSRS/vi/01105N.png,VIFusion/MSRS/ir/01105N.png,VIFusion/MSRS/latents/01105N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01345N.png,VIFusion/MSRS/vi/01345N.png,VIFusion/MSRS/ir/01345N.png,VIFusion/MSRS/latents/01345N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01590D.png,VIFusion/MSRS/vi/01590D.png,VIFusion/MSRS/ir/01590D.png,VIFusion/MSRS/latents/01590D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00517D.png,VIFusion/MSRS/vi/00517D.png,VIFusion/MSRS/ir/00517D.png,VIFusion/MSRS/latents/00517D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01101N.png,VIFusion/MSRS/vi/01101N.png,VIFusion/MSRS/ir/01101N.png,VIFusion/MSRS/latents/01101N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01128N.png,VIFusion/MSRS/vi/01128N.png,VIFusion/MSRS/ir/01128N.png,VIFusion/MSRS/latents/01128N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01185N.png,VIFusion/MSRS/vi/01185N.png,VIFusion/MSRS/ir/01185N.png,VIFusion/MSRS/latents/01185N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00005N.png,VIFusion/MSRS/vi/00005N.png,VIFusion/MSRS/ir/00005N.png,VIFusion/MSRS/latents/00005N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00716N.png,VIFusion/MSRS/vi/00716N.png,VIFusion/MSRS/ir/00716N.png,VIFusion/MSRS/latents/00716N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00859N.png,VIFusion/MSRS/vi/00859N.png,VIFusion/MSRS/ir/00859N.png,VIFusion/MSRS/latents/00859N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00732N.png,VIFusion/MSRS/vi/00732N.png,VIFusion/MSRS/ir/00732N.png,VIFusion/MSRS/latents/00732N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00888N.png,VIFusion/MSRS/vi/00888N.png,VIFusion/MSRS/ir/00888N.png,VIFusion/MSRS/latents/00888N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01095N.png,VIFusion/MSRS/vi/01095N.png,VIFusion/MSRS/ir/01095N.png,VIFusion/MSRS/latents/01095N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00447D.png,VIFusion/MSRS/vi/00447D.png,VIFusion/MSRS/ir/00447D.png,VIFusion/MSRS/latents/00447D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00756N.png,VIFusion/MSRS/vi/00756N.png,VIFusion/MSRS/ir/00756N.png,VIFusion/MSRS/latents/00756N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01145N.png,VIFusion/MSRS/vi/01145N.png,VIFusion/MSRS/ir/01145N.png,VIFusion/MSRS/latents/01145N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00896N.png,VIFusion/MSRS/vi/00896N.png,VIFusion/MSRS/ir/00896N.png,VIFusion/MSRS/latents/00896N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00207D.png,VIFusion/MSRS/vi/00207D.png,VIFusion/MSRS/ir/00207D.png,VIFusion/MSRS/latents/00207D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00522D.png,VIFusion/MSRS/vi/00522D.png,VIFusion/MSRS/ir/00522D.png,VIFusion/MSRS/latents/00522D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00212D.png,VIFusion/MSRS/vi/00212D.png,VIFusion/MSRS/ir/00212D.png,VIFusion/MSRS/latents/00212D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01156N.png,VIFusion/MSRS/vi/01156N.png,VIFusion/MSRS/ir/01156N.png,VIFusion/MSRS/latents/01156N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00132D.png,VIFusion/MSRS/vi/00132D.png,VIFusion/MSRS/ir/00132D.png,VIFusion/MSRS/latents/00132D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01244N.png,VIFusion/MSRS/vi/01244N.png,VIFusion/MSRS/ir/01244N.png,VIFusion/MSRS/latents/01244N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00264D.png,VIFusion/MSRS/vi/00264D.png,VIFusion/MSRS/ir/00264D.png,VIFusion/MSRS/latents/00264D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00057D.png,VIFusion/MSRS/vi/00057D.png,VIFusion/MSRS/ir/00057D.png,VIFusion/MSRS/latents/00057D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01588D.png,VIFusion/MSRS/vi/01588D.png,VIFusion/MSRS/ir/01588D.png,VIFusion/MSRS/latents/01588D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01480D.png,VIFusion/MSRS/vi/01480D.png,VIFusion/MSRS/ir/01480D.png,VIFusion/MSRS/latents/01480D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00821N.png,VIFusion/MSRS/vi/00821N.png,VIFusion/MSRS/ir/00821N.png,VIFusion/MSRS/latents/00821N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00768N.png,VIFusion/MSRS/vi/00768N.png,VIFusion/MSRS/ir/00768N.png,VIFusion/MSRS/latents/00768N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00891N.png,VIFusion/MSRS/vi/00891N.png,VIFusion/MSRS/ir/00891N.png,VIFusion/MSRS/latents/00891N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00463D.png,VIFusion/MSRS/vi/00463D.png,VIFusion/MSRS/ir/00463D.png,VIFusion/MSRS/latents/00463D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00411D.png,VIFusion/MSRS/vi/00411D.png,VIFusion/MSRS/ir/00411D.png,VIFusion/MSRS/latents/00411D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01157N.png,VIFusion/MSRS/vi/01157N.png,VIFusion/MSRS/ir/01157N.png,VIFusion/MSRS/latents/01157N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00193D.png,VIFusion/MSRS/vi/00193D.png,VIFusion/MSRS/ir/00193D.png,VIFusion/MSRS/latents/00193D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00306D.png,VIFusion/MSRS/vi/00306D.png,VIFusion/MSRS/ir/00306D.png,VIFusion/MSRS/latents/00306D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01285N.png,VIFusion/MSRS/vi/01285N.png,VIFusion/MSRS/ir/01285N.png,VIFusion/MSRS/latents/01285N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00892N.png,VIFusion/MSRS/vi/00892N.png,VIFusion/MSRS/ir/00892N.png,VIFusion/MSRS/latents/00892N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00334D.png,VIFusion/MSRS/vi/00334D.png,VIFusion/MSRS/ir/00334D.png,VIFusion/MSRS/latents/00334D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01169N.png,VIFusion/MSRS/vi/01169N.png,VIFusion/MSRS/ir/01169N.png,VIFusion/MSRS/latents/01169N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01565D.png,VIFusion/MSRS/vi/01565D.png,VIFusion/MSRS/ir/01565D.png,VIFusion/MSRS/latents/01565D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01215N.png,VIFusion/MSRS/vi/01215N.png,VIFusion/MSRS/ir/01215N.png,VIFusion/MSRS/latents/01215N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01006N.png,VIFusion/MSRS/vi/01006N.png,VIFusion/MSRS/ir/01006N.png,VIFusion/MSRS/latents/01006N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00286D.png,VIFusion/MSRS/vi/00286D.png,VIFusion/MSRS/ir/00286D.png,VIFusion/MSRS/latents/00286D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00502D.png,VIFusion/MSRS/vi/00502D.png,VIFusion/MSRS/ir/00502D.png,VIFusion/MSRS/latents/00502D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01485D.png,VIFusion/MSRS/vi/01485D.png,VIFusion/MSRS/ir/01485D.png,VIFusion/MSRS/latents/01485D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00777N.png,VIFusion/MSRS/vi/00777N.png,VIFusion/MSRS/ir/00777N.png,VIFusion/MSRS/latents/00777N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01183N.png,VIFusion/MSRS/vi/01183N.png,VIFusion/MSRS/ir/01183N.png,VIFusion/MSRS/latents/01183N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01203N.png,VIFusion/MSRS/vi/01203N.png,VIFusion/MSRS/ir/01203N.png,VIFusion/MSRS/latents/01203N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01097N.png,VIFusion/MSRS/vi/01097N.png,VIFusion/MSRS/ir/01097N.png,VIFusion/MSRS/latents/01097N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01507D.png,VIFusion/MSRS/vi/01507D.png,VIFusion/MSRS/ir/01507D.png,VIFusion/MSRS/latents/01507D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01300N.png,VIFusion/MSRS/vi/01300N.png,VIFusion/MSRS/ir/01300N.png,VIFusion/MSRS/latents/01300N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01191N.png,VIFusion/MSRS/vi/01191N.png,VIFusion/MSRS/ir/01191N.png,VIFusion/MSRS/latents/01191N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01040N.png,VIFusion/MSRS/vi/01040N.png,VIFusion/MSRS/ir/01040N.png,VIFusion/MSRS/latents/01040N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00450D.png,VIFusion/MSRS/vi/00450D.png,VIFusion/MSRS/ir/00450D.png,VIFusion/MSRS/latents/00450D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00881N.png,VIFusion/MSRS/vi/00881N.png,VIFusion/MSRS/ir/00881N.png,VIFusion/MSRS/latents/00881N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01273N.png,VIFusion/MSRS/vi/01273N.png,VIFusion/MSRS/ir/01273N.png,VIFusion/MSRS/latents/01273N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00709N.png,VIFusion/MSRS/vi/00709N.png,VIFusion/MSRS/ir/00709N.png,VIFusion/MSRS/latents/00709N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00176D.png,VIFusion/MSRS/vi/00176D.png,VIFusion/MSRS/ir/00176D.png,VIFusion/MSRS/latents/00176D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00013N.png,VIFusion/MSRS/vi/00013N.png,VIFusion/MSRS/ir/00013N.png,VIFusion/MSRS/latents/00013N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00288D.png,VIFusion/MSRS/vi/00288D.png,VIFusion/MSRS/ir/00288D.png,VIFusion/MSRS/latents/00288D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00728N.png,VIFusion/MSRS/vi/00728N.png,VIFusion/MSRS/ir/00728N.png,VIFusion/MSRS/latents/00728N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00912N.png,VIFusion/MSRS/vi/00912N.png,VIFusion/MSRS/ir/00912N.png,VIFusion/MSRS/latents/00912N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00585D.png,VIFusion/MSRS/vi/00585D.png,VIFusion/MSRS/ir/00585D.png,VIFusion/MSRS/latents/00585D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01334N.png,VIFusion/MSRS/vi/01334N.png,VIFusion/MSRS/ir/01334N.png,VIFusion/MSRS/latents/01334N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00142D.png,VIFusion/MSRS/vi/00142D.png,VIFusion/MSRS/ir/00142D.png,VIFusion/MSRS/latents/00142D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01088N.png,VIFusion/MSRS/vi/01088N.png,VIFusion/MSRS/ir/01088N.png,VIFusion/MSRS/latents/01088N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00042N.png,VIFusion/MSRS/vi/00042N.png,VIFusion/MSRS/ir/00042N.png,VIFusion/MSRS/latents/00042N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01240N.png,VIFusion/MSRS/vi/01240N.png,VIFusion/MSRS/ir/01240N.png,VIFusion/MSRS/latents/01240N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01347N.png,VIFusion/MSRS/vi/01347N.png,VIFusion/MSRS/ir/01347N.png,VIFusion/MSRS/latents/01347N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00363D.png,VIFusion/MSRS/vi/00363D.png,VIFusion/MSRS/ir/00363D.png,VIFusion/MSRS/latents/00363D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00633D.png,VIFusion/MSRS/vi/00633D.png,VIFusion/MSRS/ir/00633D.png,VIFusion/MSRS/latents/00633D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00113D.png,VIFusion/MSRS/vi/00113D.png,VIFusion/MSRS/ir/00113D.png,VIFusion/MSRS/latents/00113D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01564D.png,VIFusion/MSRS/vi/01564D.png,VIFusion/MSRS/ir/01564D.png,VIFusion/MSRS/latents/01564D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01154N.png,VIFusion/MSRS/vi/01154N.png,VIFusion/MSRS/ir/01154N.png,VIFusion/MSRS/latents/01154N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00195D.png,VIFusion/MSRS/vi/00195D.png,VIFusion/MSRS/ir/00195D.png,VIFusion/MSRS/latents/00195D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01322N.png,VIFusion/MSRS/vi/01322N.png,VIFusion/MSRS/ir/01322N.png,VIFusion/MSRS/latents/01322N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00269D.png,VIFusion/MSRS/vi/00269D.png,VIFusion/MSRS/ir/00269D.png,VIFusion/MSRS/latents/00269D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01351N.png,VIFusion/MSRS/vi/01351N.png,VIFusion/MSRS/ir/01351N.png,VIFusion/MSRS/latents/01351N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00797N.png,VIFusion/MSRS/vi/00797N.png,VIFusion/MSRS/ir/00797N.png,VIFusion/MSRS/latents/00797N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00272D.png,VIFusion/MSRS/vi/00272D.png,VIFusion/MSRS/ir/00272D.png,VIFusion/MSRS/latents/00272D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00712N.png,VIFusion/MSRS/vi/00712N.png,VIFusion/MSRS/ir/00712N.png,VIFusion/MSRS/latents/00712N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00545D.png,VIFusion/MSRS/vi/00545D.png,VIFusion/MSRS/ir/00545D.png,VIFusion/MSRS/latents/00545D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00529D.png,VIFusion/MSRS/vi/00529D.png,VIFusion/MSRS/ir/00529D.png,VIFusion/MSRS/latents/00529D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01342N.png,VIFusion/MSRS/vi/01342N.png,VIFusion/MSRS/ir/01342N.png,VIFusion/MSRS/latents/01342N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00904N.png,VIFusion/MSRS/vi/00904N.png,VIFusion/MSRS/ir/00904N.png,VIFusion/MSRS/latents/00904N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01408D.png,VIFusion/MSRS/vi/01408D.png,VIFusion/MSRS/ir/01408D.png,VIFusion/MSRS/latents/01408D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00503D.png,VIFusion/MSRS/vi/00503D.png,VIFusion/MSRS/ir/00503D.png,VIFusion/MSRS/latents/00503D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00126D.png,VIFusion/MSRS/vi/00126D.png,VIFusion/MSRS/ir/00126D.png,VIFusion/MSRS/latents/00126D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00804N.png,VIFusion/MSRS/vi/00804N.png,VIFusion/MSRS/ir/00804N.png,VIFusion/MSRS/latents/00804N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00403D.png,VIFusion/MSRS/vi/00403D.png,VIFusion/MSRS/ir/00403D.png,VIFusion/MSRS/latents/00403D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01042N.png,VIFusion/MSRS/vi/01042N.png,VIFusion/MSRS/ir/01042N.png,VIFusion/MSRS/latents/01042N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00971N.png,VIFusion/MSRS/vi/00971N.png,VIFusion/MSRS/ir/00971N.png,VIFusion/MSRS/latents/00971N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00031N.png,VIFusion/MSRS/vi/00031N.png,VIFusion/MSRS/ir/00031N.png,VIFusion/MSRS/latents/00031N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01211N.png,VIFusion/MSRS/vi/01211N.png,VIFusion/MSRS/ir/01211N.png,VIFusion/MSRS/latents/01211N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00360D.png,VIFusion/MSRS/vi/00360D.png,VIFusion/MSRS/ir/00360D.png,VIFusion/MSRS/latents/00360D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00263D.png,VIFusion/MSRS/vi/00263D.png,VIFusion/MSRS/ir/00263D.png,VIFusion/MSRS/latents/00263D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00556D.png,VIFusion/MSRS/vi/00556D.png,VIFusion/MSRS/ir/00556D.png,VIFusion/MSRS/latents/00556D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01060N.png,VIFusion/MSRS/vi/01060N.png,VIFusion/MSRS/ir/01060N.png,VIFusion/MSRS/latents/01060N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00909N.png,VIFusion/MSRS/vi/00909N.png,VIFusion/MSRS/ir/00909N.png,VIFusion/MSRS/latents/00909N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00410D.png,VIFusion/MSRS/vi/00410D.png,VIFusion/MSRS/ir/00410D.png,VIFusion/MSRS/latents/00410D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00370D.png,VIFusion/MSRS/vi/00370D.png,VIFusion/MSRS/ir/00370D.png,VIFusion/MSRS/latents/00370D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00625D.png,VIFusion/MSRS/vi/00625D.png,VIFusion/MSRS/ir/00625D.png,VIFusion/MSRS/latents/00625D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00982N.png,VIFusion/MSRS/vi/00982N.png,VIFusion/MSRS/ir/00982N.png,VIFusion/MSRS/latents/00982N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01326N.png,VIFusion/MSRS/vi/01326N.png,VIFusion/MSRS/ir/01326N.png,VIFusion/MSRS/latents/01326N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00648D.png,VIFusion/MSRS/vi/00648D.png,VIFusion/MSRS/ir/00648D.png,VIFusion/MSRS/latents/00648D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01019N.png,VIFusion/MSRS/vi/01019N.png,VIFusion/MSRS/ir/01019N.png,VIFusion/MSRS/latents/01019N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00393D.png,VIFusion/MSRS/vi/00393D.png,VIFusion/MSRS/ir/00393D.png,VIFusion/MSRS/latents/00393D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00295D.png,VIFusion/MSRS/vi/00295D.png,VIFusion/MSRS/ir/00295D.png,VIFusion/MSRS/latents/00295D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00755N.png,VIFusion/MSRS/vi/00755N.png,VIFusion/MSRS/ir/00755N.png,VIFusion/MSRS/latents/00755N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01291N.png,VIFusion/MSRS/vi/01291N.png,VIFusion/MSRS/ir/01291N.png,VIFusion/MSRS/latents/01291N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01451D.png,VIFusion/MSRS/vi/01451D.png,VIFusion/MSRS/ir/01451D.png,VIFusion/MSRS/latents/01451D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00986N.png,VIFusion/MSRS/vi/00986N.png,VIFusion/MSRS/ir/00986N.png,VIFusion/MSRS/latents/00986N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01251N.png,VIFusion/MSRS/vi/01251N.png,VIFusion/MSRS/ir/01251N.png,VIFusion/MSRS/latents/01251N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00006N.png,VIFusion/MSRS/vi/00006N.png,VIFusion/MSRS/ir/00006N.png,VIFusion/MSRS/latents/00006N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01171N.png,VIFusion/MSRS/vi/01171N.png,VIFusion/MSRS/ir/01171N.png,VIFusion/MSRS/latents/01171N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00210D.png,VIFusion/MSRS/vi/00210D.png,VIFusion/MSRS/ir/00210D.png,VIFusion/MSRS/latents/00210D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01469D.png,VIFusion/MSRS/vi/01469D.png,VIFusion/MSRS/ir/01469D.png,VIFusion/MSRS/latents/01469D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01515D.png,VIFusion/MSRS/vi/01515D.png,VIFusion/MSRS/ir/01515D.png,VIFusion/MSRS/latents/01515D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00949N.png,VIFusion/MSRS/vi/00949N.png,VIFusion/MSRS/ir/00949N.png,VIFusion/MSRS/latents/00949N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00350D.png,VIFusion/MSRS/vi/00350D.png,VIFusion/MSRS/ir/00350D.png,VIFusion/MSRS/latents/00350D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00436D.png,VIFusion/MSRS/vi/00436D.png,VIFusion/MSRS/ir/00436D.png,VIFusion/MSRS/latents/00436D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00426D.png,VIFusion/MSRS/vi/00426D.png,VIFusion/MSRS/ir/00426D.png,VIFusion/MSRS/latents/00426D.pt
VIFusion/MSRS/PSFusion_MSRS_train/01103N.png,VIFusion/MSRS/vi/01103N.png,VIFusion/MSRS/ir/01103N.png,VIFusion/MSRS/latents/01103N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00916N.png,VIFusion/MSRS/vi/00916N.png,VIFusion/MSRS/ir/00916N.png,VIFusion/MSRS/latents/00916N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01035N.png,VIFusion/MSRS/vi/01035N.png,VIFusion/MSRS/ir/01035N.png,VIFusion/MSRS/latents/01035N.pt
VIFusion/MSRS/PSFusion_MSRS_train/00523D.png,VIFusion/MSRS/vi/00523D.png,VIFusion/MSRS/ir/00523D.png,VIFusion/MSRS/latents/00523D.pt
VIFusion/MSRS/PSFusion_MSRS_train/00003N.png,VIFusion/MSRS/vi/00003N.png,VIFusion/MSRS/ir/00003N.png,VIFusion/MSRS/latents/00003N.pt
VIFusion/MSRS/PSFusion_MSRS_train/01320N.png,VIFusion/MSRS/vi/01320N.png,VIFusion/MSRS/ir/01320N.png,VIFusion/MSRS/latents/01320N.pt
